1,1000,23.5,48,30.06,10.1,1720800000,2024-07-12 19:00:00+00,Sunny
1,1000,21.8,52,30.07,8.3,1720803600,2024-07-12 20:00:00+00,Sunny
1,1000,20.6,54,30.06,6.5,1720807200,2024-07-12 21:00:00+00,Clear
1,1000,19.8,55,30.07,5.8,1720810800,2024-07-12 22:00:00+00,Clear
1,1000,19.2,57,30.07,5.4,1720814400,2024-07-12 23:00:00+00,Clear
1,1000,18.3,56,30.06,6.1,1720818000,2024-07-13 00:00:00+00,Clear
1,1000,17.6,57,30.06,6.1,1720821600,2024-07-13 01:00:00+00,Clear
1,1000,16.9,58,30.05,5,1720825200,2024-07-13 02:00:00+00,Clear
1,1000,16.3,61,30.06,4.3,1720828800,2024-07-13 03:00:00+00,Clear
1,1000,16.3,63,30.07,4.3,1720832400,2024-07-13 04:00:00+00,Clear
1,1000,17.8,60,30.07,4,1720836000,2024-07-13 05:00:00+00,Sunny
1,1000,19.9,53,30.07,2.5,1720839600,2024-07-13 06:00:00+00,Sunny
1,1000,22.1,47,30.06,3.6,1720843200,2024-07-13 07:00:00+00,Sunny
1,1000,24.1,41,30.06,4,1720846800,2024-07-13 08:00:00+00,Sunny
1,1000,25.5,36,30.03,7.6,1720850400,2024-07-13 09:00:00+00,Sunny
1,1000,27.5,31,30.03,2.2,1720854000,2024-07-13 10:00:00+00,Sunny
1,1000,28.7,28,30.02,0.7,1720857600,2024-07-13 11:00:00+00,Sunny
1,1000,29.6,26,29.99,0.4,1720861200,2024-07-13 12:00:00+00,Sunny
1,1000,29.9,25,29.98,4,1720864800,2024-07-13 13:00:00+00,Sunny
1,1000,30,25,29.97,5.4,1720868400,2024-07-13 14:00:00+00,Sunny
1,1000,29.9,26,29.96,6.5,1720872000,2024-07-13 15:00:00+00,Sunny
1,1000,29.7,27,29.95,5.8,1720875600,2024-07-13 16:00:00+00,Sunny
1,1000,29.1,31,29.94,5.8,1720879200,2024-07-13 17:00:00+00,Sunny
1,1000,27.9,37,29.93,4.3,1720882800,2024-07-13 18:00:00+00,Sunny
1,1000,25.5,45,29.94,4,1720886400,2024-07-13 19:00:00+00,Sunny
1,1000,23.6,50,29.95,3.2,1720890000,2024-07-13 20:00:00+00,Sunny
1,1000,22.6,53,29.95,2.2,1720893600,2024-07-13 21:00:00+00,Clear
1,1000,22,55,29.95,2.5,1720897200,2024-07-13 22:00:00+00,Clear
1,1000,21.5,57,29.95,2.2,1720900800,2024-07-13 23:00:00+00,Clear
1,1000,20.6,52,29.99,5.8,1720904400,2024-07-14 00:00:00+00,Clear
1,1000,20.2,53,29.98,5.8,1720908000,2024-07-14 01:00:00+00,Clear
1,1000,19.8,53,29.98,5.4,1720911600,2024-07-14 02:00:00+00,Clear
1,1000,19.3,54,29.98,5.4,1720915200,2024-07-14 03:00:00+00,Clear
1,1000,19.3,55,29.99,5,1720918800,2024-07-14 04:00:00+00,Clear
1,1000,20.7,53,30,2.9,1720922400,2024-07-14 05:00:00+00,Sunny
1,1000,22.7,46,30,4.3,1720926000,2024-07-14 06:00:00+00,Sunny
1,1000,24.7,41,29.99,6.1,1720929600,2024-07-14 07:00:00+00,Sunny
1,1000,26.6,37,29.98,7.2,1720933200,2024-07-14 08:00:00+00,Sunny
1,1000,28.4,34,29.97,7.2,1720936800,2024-07-14 09:00:00+00,Sunny
1,1000,29.9,33,29.96,7.2,1720940400,2024-07-14 10:00:00+00,Sunny
1,1000,31.1,33,29.95,7.2,1720944000,2024-07-14 11:00:00+00,Sunny
1,1000,32,34,29.94,7.9,1720947600,2024-07-14 12:00:00+00,Sunny
1,1000,32.6,34,29.93,8.3,1720951200,2024-07-14 13:00:00+00,Sunny
1,1000,33.1,34,29.91,9.4,1720954800,2024-07-14 14:00:00+00,Sunny
1,1000,33.2,33,29.9,9.4,1720958400,2024-07-14 15:00:00+00,Sunny
1,1000,33.1,33,29.89,9.4,1720962000,2024-07-14 16:00:00+00,Sunny
1,1000,32.6,36,29.88,10.1,1720965600,2024-07-14 17:00:00+00,Sunny
1,1000,31.2,42,29.89,10.1,1720969200,2024-07-14 18:00:00+00,Sunny
1,1000,29.1,48,29.89,9,1720972800,2024-07-14 19:00:00+00,Sunny
1,1000,27.7,52,29.89,9.4,1720976400,2024-07-14 20:00:00+00,Sunny
1,1000,26.9,54,29.89,7.6,1720980000,2024-07-14 21:00:00+00,Clear
1,1000,26.3,56,29.9,7.2,1720983600,2024-07-14 22:00:00+00,Clear
1,1000,25.1,61,29.89,5.8,1720987200,2024-07-14 23:00:00+00,Clear
1,1000,23.6,68,29.91,5.4,1720990800,2024-07-15 00:00:00+00,Clear
1,1000,23.2,69,29.91,4.3,1720994400,2024-07-15 01:00:00+00,Clear
1,1000,23,70,29.91,5.4,1720998000,2024-07-15 02:00:00+00,Clear
1,1000,22.8,72,29.91,5.8,1721001600,2024-07-15 03:00:00+00,Clear
1,1000,22.7,74,29.91,7.2,1721005200,2024-07-15 04:00:00+00,Clear
1,1000,23.8,74,29.92,8.6,1721008800,2024-07-15 05:00:00+00,Sunny
1,1000,25.7,69,29.93,12.2,1721012400,2024-07-15 06:00:00+00,Sunny
1,1000,27.6,60,29.93,14,1721016000,2024-07-15 07:00:00+00,Sunny
